county,ward,office,district,total.votes,party,candidate,votes
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 5-8,21",REP,Eric Hovde,573
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 5-8,21",IND,Phil Anderson,28
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 5-8,21",IND,Thomas Leager,13
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 5-8,21",NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 5-8,21",,Scattering,1
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 9-13,19,22,24",DEM,Tammy Baldwin,3057
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 9-13,19,22,24",REP,Eric Hovde,743
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 9-13,19,22,24",IND,Phil Anderson,34
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 9-13,19,22,24",IND,Thomas Leager,9
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 9-13,19,22,24",NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 9-13,19,22,24",,Scattering,3
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 14-16,18,17",DEM,Tammy Baldwin,2687
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 14-16,18,17",REP,Eric Hovde,747
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 14-16,18,17",IND,Phil Anderson,35
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 14-16,18,17",IND,Thomas Leager,9
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 14-16,18,17",NP,John Schiess (write-in),1
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 14-16,18,17",,Scattering,3
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 20,23",DEM,Tammy Baldwin,0
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 20,23",REP,Eric Hovde,0
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 20,23",IND,Phil Anderson,0
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 20,23",IND,Thomas Leager,0
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 20,23",NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,"City of MIDDLETON Wards 20,23",,Scattering,0
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 1-5,DEM,Tammy Baldwin,2428
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 1-5,REP,Eric Hovde,509
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 1-5,IND,Phil Anderson,25
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 1-5,IND,Thomas Leager,3
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 1-5,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 1-5,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 6-10,DEM,Tammy Baldwin,2387
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 6-10,REP,Eric Hovde,518
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 6-10,IND,Phil Anderson,34
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 6-10,IND,Thomas Leager,8
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 6-10,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of MONONA Wards 6-10,,Scattering,1
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 1-2,DEM,Tammy Baldwin,1430
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 1-2,REP,Eric Hovde,656
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 1-2,IND,Phil Anderson,16
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 1-2,IND,Thomas Leager,7
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 1-2,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 1-2,,Scattering,1
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 3-4,DEM,Tammy Baldwin,1399
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 3-4,REP,Eric Hovde,540
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 3-4,IND,Phil Anderson,30
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 3-4,IND,Thomas Leager,9
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 3-4,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 3-4,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 5-6,DEM,Tammy Baldwin,1621
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 5-6,REP,Eric Hovde,597
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 5-6,IND,Phil Anderson,26
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 5-6,IND,Thomas Leager,11
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 5-6,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 5-6,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 7-9,DEM,Tammy Baldwin,1569
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 7-9,REP,Eric Hovde,600
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 7-9,IND,Phil Anderson,22
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 7-9,IND,Thomas Leager,7
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 7-9,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of STOUGHTON Wards 7-9,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 1,DEM,Tammy Baldwin,869
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 1,REP,Eric Hovde,390
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 1,IND,Phil Anderson,6
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 1,IND,Thomas Leager,7
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 1,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 1,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 2,DEM,Tammy Baldwin,663
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 2,REP,Eric Hovde,260
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 2,IND,Phil Anderson,13
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 2,IND,Thomas Leager,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 2,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 2,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 3,DEM,Tammy Baldwin,448
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 3,REP,Eric Hovde,159
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 3,IND,Phil Anderson,3
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 3,IND,Thomas Leager,3
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 3,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 3,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 4,DEM,Tammy Baldwin,583
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 4,REP,Eric Hovde,190
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 4,IND,Phil Anderson,9
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 4,IND,Thomas Leager,5
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 4,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 4,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 5,DEM,Tammy Baldwin,465
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 5,REP,Eric Hovde,147
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 5,IND,Phil Anderson,9
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 5,IND,Thomas Leager,3
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 5,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 5,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 6,DEM,Tammy Baldwin,356
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 6,REP,Eric Hovde,172
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 6,IND,Phil Anderson,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 6,IND,Thomas Leager,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 6,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 6,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 7,DEM,Tammy Baldwin,392
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 7,REP,Eric Hovde,121
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 7,IND,Phil Anderson,9
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 7,IND,Thomas Leager,1
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 7,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 7,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 8,DEM,Tammy Baldwin,645
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 8,REP,Eric Hovde,254
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 8,IND,Phil Anderson,17
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 8,IND,Thomas Leager,8
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 8,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 8,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 9,DEM,Tammy Baldwin,804
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 9,REP,Eric Hovde,365
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 9,IND,Phil Anderson,14
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 9,IND,Thomas Leager,9
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 9,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 9,,Scattering,3
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 10,DEM,Tammy Baldwin,218
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 10,REP,Eric Hovde,75
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 10,IND,Phil Anderson,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 10,IND,Thomas Leager,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 10,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 10,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 11,DEM,Tammy Baldwin,511
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 11,REP,Eric Hovde,214
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 11,IND,Phil Anderson,11
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 11,IND,Thomas Leager,8
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 11,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 11,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 12,DEM,Tammy Baldwin,697
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 12,REP,Eric Hovde,421
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 12,IND,Phil Anderson,6
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 12,IND,Thomas Leager,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 12,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 12,,Scattering,1
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 13,DEM,Tammy Baldwin,756
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 13,REP,Eric Hovde,320
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 13,IND,Phil Anderson,7
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 13,IND,Thomas Leager,8
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 13,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 13,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 14,DEM,Tammy Baldwin,188
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 14,REP,Eric Hovde,42
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 14,IND,Phil Anderson,8
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 14,IND,Thomas Leager,3
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 14,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 14,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 15,DEM,Tammy Baldwin,414
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 15,REP,Eric Hovde,148
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 15,IND,Phil Anderson,7
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 15,IND,Thomas Leager,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 15,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 15,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 16,DEM,Tammy Baldwin,627
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 16,REP,Eric Hovde,243
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 16,IND,Phil Anderson,18
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 16,IND,Thomas Leager,7
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 16,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 16,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 17,DEM,Tammy Baldwin,398
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 17,REP,Eric Hovde,136
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 17,IND,Phil Anderson,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 17,IND,Thomas Leager,1
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 17,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 17,,Scattering,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 18,DEM,Tammy Baldwin,391
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 18,REP,Eric Hovde,124
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 18,IND,Phil Anderson,11
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 18,IND,Thomas Leager,2
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 18,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 18,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 19,DEM,Tammy Baldwin,777
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 19,REP,Eric Hovde,280
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 19,IND,Phil Anderson,11
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 19,IND,Thomas Leager,3
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 19,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 19,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 20,DEM,Tammy Baldwin,682
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 20,REP,Eric Hovde,228
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 20,IND,Phil Anderson,11
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 20,IND,Thomas Leager,6
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 20,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 20,,Scattering,1
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 21,DEM,Tammy Baldwin,699
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 21,REP,Eric Hovde,233
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 21,IND,Phil Anderson,12
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 21,IND,Thomas Leager,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 21,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 21,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 22,DEM,Tammy Baldwin,715
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 22,REP,Eric Hovde,305
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 22,IND,Phil Anderson,17
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 22,IND,Thomas Leager,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 22,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 22,,Scattering,0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 23,DEM,Tammy Baldwin,824
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 23,REP,Eric Hovde,323
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 23,IND,Phil Anderson,15
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 23,IND,Thomas Leager,3
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 23,NP,John Schiess (write-in),0
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 23,,Scattering,1
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 24,DEM,Tammy Baldwin,350
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 24,REP,Eric Hovde,91
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 24,IND,Phil Anderson,10
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 24,IND,Thomas Leager,4
U.S. Congressional District: 2,,Senate,,City of SUN PRAIRIE Ward 24,NP,John Schiess (write-in),0
