county,ward,office,district,total.votes,party,candidate,votes
Milwaukee,City Of Milwaukee Ward 91,Court Of Appeals Judge,1,51,,Scattering,0
Milwaukee,City Of Milwaukee Ward 92,Court Of Appeals Judge,1,153,NP,Joe Donald,149
Milwaukee,City Of Milwaukee Ward 92,Court Of Appeals Judge,1,153,,Scattering,4
Milwaukee,City Of Milwaukee Ward 93,Court Of Appeals Judge,1,297,NP,Joe Donald,292
Milwaukee,City Of Milwaukee Ward 93,Court Of Appeals Judge,1,297,,Scattering,5
Milwaukee,City Of Milwaukee Ward 94,Court Of Appeals Judge,1,203,NP,Joe Donald,200
Milwaukee,City Of Milwaukee Ward 94,Court Of Appeals Judge,1,203,,Scattering,3
Milwaukee,City Of Milwaukee Ward 95,Court Of Appeals Judge,1,184,NP,Joe Donald,183
Milwaukee,City Of Milwaukee Ward 95,Court Of Appeals Judge,1,184,,Scattering,1
Milwaukee,City Of Milwaukee Ward 96,Court Of Appeals Judge,1,279,NP,Joe Donald,274
Milwaukee,City Of Milwaukee Ward 96,Court Of Appeals Judge,1,279,,Scattering,5
Milwaukee,City Of Milwaukee Ward 97,Court Of Appeals Judge,1,138,NP,Joe Donald,134
Milwaukee,City Of Milwaukee Ward 97,Court Of Appeals Judge,1,138,,Scattering,4
Milwaukee,City Of Milwaukee Ward 98,Court Of Appeals Judge,1,184,NP,Joe Donald,184
Milwaukee,City Of Milwaukee Ward 98,Court Of Appeals Judge,1,184,,Scattering,0
Milwaukee,City Of Milwaukee Ward 99,Court Of Appeals Judge,1,237,NP,Joe Donald,235
Milwaukee,City Of Milwaukee Ward 99,Court Of Appeals Judge,1,237,,Scattering,2
Milwaukee,City Of Milwaukee Ward 100,Court Of Appeals Judge,1,87,NP,Joe Donald,84
Milwaukee,City Of Milwaukee Ward 100,Court Of Appeals Judge,1,87,,Scattering,3
Milwaukee,City Of Milwaukee Ward 101,Court Of Appeals Judge,1,173,NP,Joe Donald,170
Milwaukee,City Of Milwaukee Ward 101,Court Of Appeals Judge,1,173,,Scattering,3
Milwaukee,City Of Milwaukee Ward 102,Court Of Appeals Judge,1,35,NP,Joe Donald,35
Milwaukee,City Of Milwaukee Ward 102,Court Of Appeals Judge,1,35,,Scattering,0
Milwaukee,City Of Milwaukee Ward 103,Court Of Appeals Judge,1,64,NP,Joe Donald,64
Milwaukee,City Of Milwaukee Ward 103,Court Of Appeals Judge,1,64,,Scattering,0
Milwaukee,City Of Milwaukee Ward 104,Court Of Appeals Judge,1,146,NP,Joe Donald,143
Milwaukee,City Of Milwaukee Ward 104,Court Of Appeals Judge,1,146,,Scattering,3
Milwaukee,City Of Milwaukee Ward 105,Court Of Appeals Judge,1,106,NP,Joe Donald,104
Milwaukee,City Of Milwaukee Ward 105,Court Of Appeals Judge,1,106,,Scattering,2
Milwaukee,City Of Milwaukee Ward 106,Court Of Appeals Judge,1,58,NP,Joe Donald,58
Milwaukee,City Of Milwaukee Ward 106,Court Of Appeals Judge,1,58,,Scattering,0
Milwaukee,City Of Milwaukee Ward 107,Court Of Appeals Judge,1,48,NP,Joe Donald,47
Milwaukee,City Of Milwaukee Ward 107,Court Of Appeals Judge,1,48,,Scattering,1
Milwaukee,City Of Milwaukee Ward 108,Court Of Appeals Judge,1,62,NP,Joe Donald,59
Milwaukee,City Of Milwaukee Ward 108,Court Of Appeals Judge,1,62,,Scattering,3
Milwaukee,City Of Milwaukee Ward 109,Court Of Appeals Judge,1,70,NP,Joe Donald,68
Milwaukee,City Of Milwaukee Ward 109,Court Of Appeals Judge,1,70,,Scattering,2
Milwaukee,City Of Milwaukee Ward 110,Court Of Appeals Judge,1,92,NP,Joe Donald,89
Milwaukee,City Of Milwaukee Ward 110,Court Of Appeals Judge,1,92,,Scattering,3
Milwaukee,City Of Milwaukee Ward 111,Court Of Appeals Judge,1,143,NP,Joe Donald,140
Milwaukee,City Of Milwaukee Ward 111,Court Of Appeals Judge,1,143,,Scattering,3
Milwaukee,City Of Milwaukee Ward 112,Court Of Appeals Judge,1,44,NP,Joe Donald,44
Milwaukee,City Of Milwaukee Ward 112,Court Of Appeals Judge,1,44,,Scattering,0
Milwaukee,City Of Milwaukee Ward 113,Court Of Appeals Judge,1,72,NP,Joe Donald,70
Milwaukee,City Of Milwaukee Ward 113,Court Of Appeals Judge,1,72,,Scattering,2
Milwaukee,City Of Milwaukee Ward 114,Court Of Appeals Judge,1,65,NP,Joe Donald,63
Milwaukee,City Of Milwaukee Ward 114,Court Of Appeals Judge,1,65,,Scattering,2
Milwaukee,City Of Milwaukee Ward 115,Court Of Appeals Judge,1,109,NP,Joe Donald,106
Milwaukee,City Of Milwaukee Ward 115,Court Of Appeals Judge,1,109,,Scattering,3
Milwaukee,City Of Milwaukee Ward 116,Court Of Appeals Judge,1,91,NP,Joe Donald,90
Milwaukee,City Of Milwaukee Ward 116,Court Of Appeals Judge,1,91,,Scattering,1
Milwaukee,City Of Milwaukee Ward 117,Court Of Appeals Judge,1,105,NP,Joe Donald,103
Milwaukee,City Of Milwaukee Ward 117,Court Of Appeals Judge,1,105,,Scattering,2
Milwaukee,City Of Milwaukee Ward 118,Court Of Appeals Judge,1,103,NP,Joe Donald,102
Milwaukee,City Of Milwaukee Ward 118,Court Of Appeals Judge,1,103,,Scattering,1
Milwaukee,City Of Milwaukee Ward 119,Court Of Appeals Judge,1,340,NP,Joe Donald,335
Milwaukee,City Of Milwaukee Ward 119,Court Of Appeals Judge,1,340,,Scattering,5
Milwaukee,City Of Milwaukee Ward 120,Court Of Appeals Judge,1,159,NP,Joe Donald,159
Milwaukee,City Of Milwaukee Ward 120,Court Of Appeals Judge,1,159,,Scattering,0
Milwaukee,City Of Milwaukee Ward 121,Court Of Appeals Judge,1,343,NP,Joe Donald,336
Milwaukee,City Of Milwaukee Ward 121,Court Of Appeals Judge,1,343,,Scattering,7
Milwaukee,City Of Milwaukee Ward 122,Court Of Appeals Judge,1,308,NP,Joe Donald,308
Milwaukee,City Of Milwaukee Ward 122,Court Of Appeals Judge,1,308,,Scattering,0
Milwaukee,City Of Milwaukee Ward 123,Court Of Appeals Judge,1,532,NP,Joe Donald,522
Milwaukee,City Of Milwaukee Ward 123,Court Of Appeals Judge,1,532,,Scattering,10
Milwaukee,City Of Milwaukee Ward 124,Court Of Appeals Judge,1,567,NP,Joe Donald,558
Milwaukee,City Of Milwaukee Ward 124,Court Of Appeals Judge,1,567,,Scattering,9
Milwaukee,City Of Milwaukee Ward 125,Court Of Appeals Judge,1,417,NP,Joe Donald,410
Milwaukee,City Of Milwaukee Ward 125,Court Of Appeals Judge,1,417,,Scattering,7
Milwaukee,City Of Milwaukee Ward 126,Court Of Appeals Judge,1,323,NP,Joe Donald,317
Milwaukee,City Of Milwaukee Ward 126,Court Of Appeals Judge,1,323,,Scattering,6
Milwaukee,City Of Milwaukee Ward 127,Court Of Appeals Judge,1,472,NP,Joe Donald,466
Milwaukee,City Of Milwaukee Ward 127,Court Of Appeals Judge,1,472,,Scattering,6
Milwaukee,City Of Milwaukee Ward 128,Court Of Appeals Judge,1,714,NP,Joe Donald,705
Milwaukee,City Of Milwaukee Ward 128,Court Of Appeals Judge,1,714,,Scattering,9
Milwaukee,City Of Milwaukee Ward 129,Court Of Appeals Judge,1,309,NP,Joe Donald,305
Milwaukee,City Of Milwaukee Ward 129,Court Of Appeals Judge,1,309,,Scattering,4
Milwaukee,City Of Milwaukee Ward 130,Court Of Appeals Judge,1,300,NP,Joe Donald,298
Milwaukee,City Of Milwaukee Ward 130,Court Of Appeals Judge,1,300,,Scattering,2
Milwaukee,City Of Milwaukee Ward 131,Court Of Appeals Judge,1,424,NP,Joe Donald,418
Milwaukee,City Of Milwaukee Ward 131,Court Of Appeals Judge,1,424,,Scattering,6
Milwaukee,City Of Milwaukee Ward 132,Court Of Appeals Judge,1,381,NP,Joe Donald,377
Milwaukee,City Of Milwaukee Ward 132,Court Of Appeals Judge,1,381,,Scattering,4
Milwaukee,City Of Milwaukee Ward 133,Court Of Appeals Judge,1,255,NP,Joe Donald,253
Milwaukee,City Of Milwaukee Ward 133,Court Of Appeals Judge,1,255,,Scattering,2
Milwaukee,City Of Milwaukee Ward 134,Court Of Appeals Judge,1,352,NP,Joe Donald,343
Milwaukee,City Of Milwaukee Ward 134,Court Of Appeals Judge,1,352,,Scattering,9
Milwaukee,City Of Milwaukee Ward 135,Court Of Appeals Judge,1,479,NP,Joe Donald,470
Milwaukee,City Of Milwaukee Ward 135,Court Of Appeals Judge,1,479,,Scattering,9
Milwaukee,City Of Milwaukee Ward 136,Court Of Appeals Judge,1,62,NP,Joe Donald,60
Milwaukee,City Of Milwaukee Ward 136,Court Of Appeals Judge,1,62,,Scattering,2
Milwaukee,City Of Milwaukee Ward 137,Court Of Appeals Judge,1,101,NP,Joe Donald,100
Milwaukee,City Of Milwaukee Ward 137,Court Of Appeals Judge,1,101,,Scattering,1
Milwaukee,City Of Milwaukee Ward 138,Court Of Appeals Judge,1,103,NP,Joe Donald,100
Milwaukee,City Of Milwaukee Ward 138,Court Of Appeals Judge,1,103,,Scattering,3
Milwaukee,City Of Milwaukee Ward 139,Court Of Appeals Judge,1,61,NP,Joe Donald,59
Milwaukee,City Of Milwaukee Ward 139,Court Of Appeals Judge,1,61,,Scattering,2
Milwaukee,City Of Milwaukee Ward 140,Court Of Appeals Judge,1,111,NP,Joe Donald,111
Milwaukee,City Of Milwaukee Ward 140,Court Of Appeals Judge,1,111,,Scattering,0
Milwaukee,City Of Milwaukee Ward 141,Court Of Appeals Judge,1,139,NP,Joe Donald,136
Milwaukee,City Of Milwaukee Ward 141,Court Of Appeals Judge,1,139,,Scattering,3
Milwaukee,City Of Milwaukee Ward 142,Court Of Appeals Judge,1,62,NP,Joe Donald,62
Milwaukee,City Of Milwaukee Ward 142,Court Of Appeals Judge,1,62,,Scattering,0
Milwaukee,City Of Milwaukee Ward 143,Court Of Appeals Judge,1,45,NP,Joe Donald,45
Milwaukee,City Of Milwaukee Ward 143,Court Of Appeals Judge,1,45,,Scattering,0
Milwaukee,City Of Milwaukee Ward 144,Court Of Appeals Judge,1,102,NP,Joe Donald,101
Milwaukee,City Of Milwaukee Ward 144,Court Of Appeals Judge,1,102,,Scattering,1
Milwaukee,City Of Milwaukee Ward 145,Court Of Appeals Judge,1,85,NP,Joe Donald,83
Milwaukee,City Of Milwaukee Ward 145,Court Of Appeals Judge,1,85,,Scattering,2
Milwaukee,City Of Milwaukee Ward 146,Court Of Appeals Judge,1,71,NP,Joe Donald,65
Milwaukee,City Of Milwaukee Ward 146,Court Of Appeals Judge,1,71,,Scattering,6
Milwaukee,City Of Milwaukee Ward 147,Court Of Appeals Judge,1,54,NP,Joe Donald,53
Milwaukee,City Of Milwaukee Ward 147,Court Of Appeals Judge,1,54,,Scattering,1
Milwaukee,City Of Milwaukee Ward 148,Court Of Appeals Judge,1,49,NP,Joe Donald,47
Milwaukee,City Of Milwaukee Ward 148,Court Of Appeals Judge,1,49,,Scattering,2
Milwaukee,City Of Milwaukee Ward 149,Court Of Appeals Judge,1,150,NP,Joe Donald,148
Milwaukee,City Of Milwaukee Ward 149,Court Of Appeals Judge,1,150,,Scattering,2
Milwaukee,City Of Milwaukee Ward 150,Court Of Appeals Judge,1,109,NP,Joe Donald,108
Milwaukee,City Of Milwaukee Ward 150,Court Of Appeals Judge,1,109,,Scattering,1
Milwaukee,City Of Milwaukee Ward 151,Court Of Appeals Judge,1,43,NP,Joe Donald,43
Milwaukee,City Of Milwaukee Ward 151,Court Of Appeals Judge,1,43,,Scattering,0
Milwaukee,City Of Milwaukee Ward 152,Court Of Appeals Judge,1,123,NP,Joe Donald,119
Milwaukee,City Of Milwaukee Ward 152,Court Of Appeals Judge,1,123,,Scattering,4
Milwaukee,City Of Milwaukee Ward 153,Court Of Appeals Judge,1,136,NP,Joe Donald,132
Milwaukee,City Of Milwaukee Ward 153,Court Of Appeals Judge,1,136,,Scattering,4
Milwaukee,City Of Milwaukee Ward 154,Court Of Appeals Judge,1,102,NP,Joe Donald,100
Milwaukee,City Of Milwaukee Ward 154,Court Of Appeals Judge,1,102,,Scattering,2
Milwaukee,City Of Milwaukee Ward 155,Court Of Appeals Judge,1,95,NP,Joe Donald,93
Milwaukee,City Of Milwaukee Ward 155,Court Of Appeals Judge,1,95,,Scattering,2
Milwaukee,City Of Milwaukee Ward 156,Court Of Appeals Judge,1,353,NP,Joe Donald,349
Milwaukee,City Of Milwaukee Ward 156,Court Of Appeals Judge,1,353,,Scattering,4
Milwaukee,City Of Milwaukee Ward 157,Court Of Appeals Judge,1,84,NP,Joe Donald,82
Milwaukee,City Of Milwaukee Ward 157,Court Of Appeals Judge,1,84,,Scattering,2
Milwaukee,City Of Milwaukee Ward 158,Court Of Appeals Judge,1,289,NP,Joe Donald,285
Milwaukee,City Of Milwaukee Ward 158,Court Of Appeals Judge,1,289,,Scattering,4
Milwaukee,City Of Milwaukee Ward 159,Court Of Appeals Judge,1,92,NP,Joe Donald,89
Milwaukee,City Of Milwaukee Ward 159,Court Of Appeals Judge,1,92,,Scattering,3
Milwaukee,City Of Milwaukee Ward 160,Court Of Appeals Judge,1,154,NP,Joe Donald,152
Milwaukee,City Of Milwaukee Ward 160,Court Of Appeals Judge,1,154,,Scattering,2
Milwaukee,City Of Milwaukee Ward 161,Court Of Appeals Judge,1,162,NP,Joe Donald,161
Milwaukee,City Of Milwaukee Ward 161,Court Of Appeals Judge,1,162,,Scattering,1
Milwaukee,City Of Milwaukee Ward 162,Court Of Appeals Judge,1,418,NP,Joe Donald,414
Milwaukee,City Of Milwaukee Ward 162,Court Of Appeals Judge,1,418,,Scattering,4
Milwaukee,City Of Milwaukee Ward 163,Court Of Appeals Judge,1,289,NP,Joe Donald,286
Milwaukee,City Of Milwaukee Ward 163,Court Of Appeals Judge,1,289,,Scattering,3
Milwaukee,City Of Milwaukee Ward 164,Court Of Appeals Judge,1,754,NP,Joe Donald,741
Milwaukee,City Of Milwaukee Ward 164,Court Of Appeals Judge,1,754,,Scattering,13
Milwaukee,City Of Milwaukee Ward 165,Court Of Appeals Judge,1,81,NP,Joe Donald,79
Milwaukee,City Of Milwaukee Ward 165,Court Of Appeals Judge,1,81,,Scattering,2
Milwaukee,City Of Milwaukee Ward 166,Court Of Appeals Judge,1,57,NP,Joe Donald,57
Milwaukee,City Of Milwaukee Ward 166,Court Of Appeals Judge,1,57,,Scattering,0
Milwaukee,City Of Milwaukee Ward 167,Court Of Appeals Judge,1,21,NP,Joe Donald,21
Milwaukee,City Of Milwaukee Ward 167,Court Of Appeals Judge,1,21,,Scattering,0
Milwaukee,City Of Milwaukee Ward 168,Court Of Appeals Judge,1,82,NP,Joe Donald,81
Milwaukee,City Of Milwaukee Ward 168,Court Of Appeals Judge,1,82,,Scattering,1
Milwaukee,City Of Milwaukee Ward 169,Court Of Appeals Judge,1,114,NP,Joe Donald,109
Milwaukee,City Of Milwaukee Ward 169,Court Of Appeals Judge,1,114,,Scattering,5
Milwaukee,City Of Milwaukee Ward 170,Court Of Appeals Judge,1,157,NP,Joe Donald,152
Milwaukee,City Of Milwaukee Ward 170,Court Of Appeals Judge,1,157,,Scattering,5
Milwaukee,City Of Milwaukee Ward 171,Court Of Appeals Judge,1,124,NP,Joe Donald,124
Milwaukee,City Of Milwaukee Ward 171,Court Of Appeals Judge,1,124,,Scattering,0
Milwaukee,City Of Milwaukee Ward 172,Court Of Appeals Judge,1,86,NP,Joe Donald,83
Milwaukee,City Of Milwaukee Ward 172,Court Of Appeals Judge,1,86,,Scattering,3
Milwaukee,City Of Milwaukee Ward 173,Court Of Appeals Judge,1,643,NP,Joe Donald,637
Milwaukee,City Of Milwaukee Ward 173,Court Of Appeals Judge,1,643,,Scattering,6
Milwaukee,City Of Milwaukee Ward 174,Court Of Appeals Judge,1,532,NP,Joe Donald,526
Milwaukee,City Of Milwaukee Ward 174,Court Of Appeals Judge,1,532,,Scattering,6
Milwaukee,City Of Milwaukee Ward 175,Court Of Appeals Judge,1,600,NP,Joe Donald,587
Milwaukee,City Of Milwaukee Ward 175,Court Of Appeals Judge,1,600,,Scattering,13
Milwaukee,City Of Milwaukee Ward 176,Court Of Appeals Judge,1,394,NP,Joe Donald,392
Milwaukee,City Of Milwaukee Ward 176,Court Of Appeals Judge,1,394,,Scattering,2
Milwaukee,City Of Milwaukee Ward 177,Court Of Appeals Judge,1,683,NP,Joe Donald,680
Milwaukee,City Of Milwaukee Ward 177,Court Of Appeals Judge,1,683,,Scattering,3
Milwaukee,City Of Milwaukee Ward 178,Court Of Appeals Judge,1,369,NP,Joe Donald,364
Milwaukee,City Of Milwaukee Ward 178,Court Of Appeals Judge,1,369,,Scattering,5
Milwaukee,City Of Milwaukee Ward 179,Court Of Appeals Judge,1,285,NP,Joe Donald,282
Milwaukee,City Of Milwaukee Ward 179,Court Of Appeals Judge,1,285,,Scattering,3
Milwaukee,City Of Milwaukee Ward 180,Court Of Appeals Judge,1,510,NP,Joe Donald,499
Milwaukee,City Of Milwaukee Ward 180,Court Of Appeals Judge,1,510,,Scattering,11
Milwaukee,City Of Milwaukee Ward 181,Court Of Appeals Judge,1,425,NP,Joe Donald,423
Milwaukee,City Of Milwaukee Ward 181,Court Of Appeals Judge,1,425,,Scattering,2
Milwaukee,City Of Milwaukee Ward 182,Court Of Appeals Judge,1,377,NP,Joe Donald,371
Milwaukee,City Of Milwaukee Ward 182,Court Of Appeals Judge,1,377,,Scattering,6
Milwaukee,City Of Milwaukee Ward 183,Court Of Appeals Judge,1,191,NP,Joe Donald,185
Milwaukee,City Of Milwaukee Ward 183,Court Of Appeals Judge,1,191,,Scattering,6
Milwaukee,City Of Milwaukee Ward 184,Court Of Appeals Judge,1,149,NP,Joe Donald,145
Milwaukee,City Of Milwaukee Ward 184,Court Of Appeals Judge,1,149,,Scattering,4
Milwaukee,City Of Milwaukee Ward 185,Court Of Appeals Judge,1,139,NP,Joe Donald,137
Milwaukee,City Of Milwaukee Ward 185,Court Of Appeals Judge,1,139,,Scattering,2
Milwaukee,City Of Milwaukee Ward 186,Court Of Appeals Judge,1,138,NP,Joe Donald,135
Milwaukee,City Of Milwaukee Ward 186,Court Of Appeals Judge,1,138,,Scattering,3
Milwaukee,City Of Milwaukee Ward 187,Court Of Appeals Judge,1,150,NP,Joe Donald,149
Milwaukee,City Of Milwaukee Ward 187,Court Of Appeals Judge,1,150,,Scattering,1
Milwaukee,City Of Milwaukee Ward 188,Court Of Appeals Judge,1,57,NP,Joe Donald,54
Milwaukee,City Of Milwaukee Ward 188,Court Of Appeals Judge,1,57,,Scattering,3
Milwaukee,City Of Milwaukee Ward 189,Court Of Appeals Judge,1,78,NP,Joe Donald,77
Milwaukee,City Of Milwaukee Ward 189,Court Of Appeals Judge,1,78,,Scattering,1
Milwaukee,City Of Milwaukee Ward 190,Court Of Appeals Judge,1,73,NP,Joe Donald,72
Milwaukee,City Of Milwaukee Ward 190,Court Of Appeals Judge,1,73,,Scattering,1
Milwaukee,City Of Milwaukee Ward 191,Court Of Appeals Judge,1,29,NP,Joe Donald,27
Milwaukee,City Of Milwaukee Ward 191,Court Of Appeals Judge,1,29,,Scattering,2
Milwaukee,City Of Milwaukee Ward 192,Court Of Appeals Judge,1,34,NP,Joe Donald,34
Milwaukee,City Of Milwaukee Ward 192,Court Of Appeals Judge,1,34,,Scattering,0
Milwaukee,City Of Milwaukee Ward 193,Court Of Appeals Judge,1,167,NP,Joe Donald,160
Milwaukee,City Of Milwaukee Ward 193,Court Of Appeals Judge,1,167,,Scattering,7
Milwaukee,City Of Milwaukee Ward 194,Court Of Appeals Judge,1,86,NP,Joe Donald,84
Milwaukee,City Of Milwaukee Ward 194,Court Of Appeals Judge,1,86,,Scattering,2
Milwaukee,City Of Milwaukee Ward 195,Court Of Appeals Judge,1,129,NP,Joe Donald,125
Milwaukee,City Of Milwaukee Ward 195,Court Of Appeals Judge,1,129,,Scattering,4
Milwaukee,City Of Milwaukee Ward 196,Court Of Appeals Judge,1,98,NP,Joe Donald,95
Milwaukee,City Of Milwaukee Ward 196,Court Of Appeals Judge,1,98,,Scattering,3
Milwaukee,City Of Milwaukee Ward 197,Court Of Appeals Judge,1,56,NP,Joe Donald,54
Milwaukee,City Of Milwaukee Ward 197,Court Of Appeals Judge,1,56,,Scattering,2
Milwaukee,City Of Milwaukee Ward 198,Court Of Appeals Judge,1,183,NP,Joe Donald,180
Milwaukee,City Of Milwaukee Ward 198,Court Of Appeals Judge,1,183,,Scattering,3
Milwaukee,City Of Milwaukee Ward 199,Court Of Appeals Judge,1,593,NP,Joe Donald,580
Milwaukee,City Of Milwaukee Ward 199,Court Of Appeals Judge,1,593,,Scattering,13
Milwaukee,City Of Milwaukee Ward 200,Court Of Appeals Judge,1,274,NP,Joe Donald,273
Milwaukee,City Of Milwaukee Ward 200,Court Of Appeals Judge,1,274,,Scattering,1
Milwaukee,City Of Milwaukee Ward 201,Court Of Appeals Judge,1,248,NP,Joe Donald,246
Milwaukee,City Of Milwaukee Ward 201,Court Of Appeals Judge,1,248,,Scattering,2
Milwaukee,City Of Milwaukee Ward 202,Court Of Appeals Judge,1,199,NP,Joe Donald,194
Milwaukee,City Of Milwaukee Ward 202,Court Of Appeals Judge,1,199,,Scattering,5
Milwaukee,City Of Milwaukee Ward 203,Court Of Appeals Judge,1,259,NP,Joe Donald,254
Milwaukee,City Of Milwaukee Ward 203,Court Of Appeals Judge,1,259,,Scattering,5
Milwaukee,City Of Milwaukee Ward 204,Court Of Appeals Judge,1,243,NP,Joe Donald,239
Milwaukee,City Of Milwaukee Ward 204,Court Of Appeals Judge,1,243,,Scattering,4
Milwaukee,City Of Milwaukee Ward 205,Court Of Appeals Judge,1,159,NP,Joe Donald,157
Milwaukee,City Of Milwaukee Ward 205,Court Of Appeals Judge,1,159,,Scattering,2
Milwaukee,City Of Milwaukee Ward 206,Court Of Appeals Judge,1,163,NP,Joe Donald,162
Milwaukee,City Of Milwaukee Ward 206,Court Of Appeals Judge,1,163,,Scattering,1
Milwaukee,City Of Milwaukee Ward 207,Court Of Appeals Judge,1,165,NP,Joe Donald,164
Milwaukee,City Of Milwaukee Ward 207,Court Of Appeals Judge,1,165,,Scattering,1
Milwaukee,City Of Milwaukee Ward 208,Court Of Appeals Judge,1,235,NP,Joe Donald,230
Milwaukee,City Of Milwaukee Ward 208,Court Of Appeals Judge,1,235,,Scattering,5
Milwaukee,City Of Milwaukee Ward 209,Court Of Appeals Judge,1,113,NP,Joe Donald,112
Milwaukee,City Of Milwaukee Ward 209,Court Of Appeals Judge,1,113,,Scattering,1
Milwaukee,City Of Milwaukee Ward 210,Court Of Appeals Judge,1,55,NP,Joe Donald,55
Milwaukee,City Of Milwaukee Ward 210,Court Of Appeals Judge,1,55,,Scattering,0
Milwaukee,City Of Milwaukee Ward 211,Court Of Appeals Judge,1,38,NP,Joe Donald,38
Milwaukee,City Of Milwaukee Ward 211,Court Of Appeals Judge,1,38,,Scattering,0
Milwaukee,City Of Milwaukee Ward 212,Court Of Appeals Judge,1,102,NP,Joe Donald,101
Milwaukee,City Of Milwaukee Ward 212,Court Of Appeals Judge,1,102,,Scattering,1
Milwaukee,City Of Milwaukee Ward 213,Court Of Appeals Judge,1,143,NP,Joe Donald,139
Milwaukee,City Of Milwaukee Ward 213,Court Of Appeals Judge,1,143,,Scattering,4
Milwaukee,City Of Milwaukee Ward 214,Court Of Appeals Judge,1,78,NP,Joe Donald,77
Milwaukee,City Of Milwaukee Ward 214,Court Of Appeals Judge,1,78,,Scattering,1
Milwaukee,City Of Milwaukee Ward 215,Court Of Appeals Judge,1,111,NP,Joe Donald,110
Milwaukee,City Of Milwaukee Ward 215,Court Of Appeals Judge,1,111,,Scattering,1
Milwaukee,City Of Milwaukee Ward 216,Court Of Appeals Judge,1,180,NP,Joe Donald,180
Milwaukee,City Of Milwaukee Ward 216,Court Of Appeals Judge,1,180,,Scattering,0
Milwaukee,City Of Milwaukee Ward 217,Court Of Appeals Judge,1,70,NP,Joe Donald,70
Milwaukee,City Of Milwaukee Ward 217,Court Of Appeals Judge,1,70,,Scattering,0
Milwaukee,City Of Milwaukee Ward 218,Court Of Appeals Judge,1,110,NP,Joe Donald,106
Milwaukee,City Of Milwaukee Ward 218,Court Of Appeals Judge,1,110,,Scattering,4
Milwaukee,City Of Milwaukee Ward 219,Court Of Appeals Judge,1,56,NP,Joe Donald,54
Milwaukee,City Of Milwaukee Ward 219,Court Of Appeals Judge,1,56,,Scattering,2
Milwaukee,City Of Milwaukee Ward 220,Court Of Appeals Judge,1,52,NP,Joe Donald,52
Milwaukee,City Of Milwaukee Ward 220,Court Of Appeals Judge,1,52,,Scattering,0
Milwaukee,City Of Milwaukee Ward 221,Court Of Appeals Judge,1,37,NP,Joe Donald,37
Milwaukee,City Of Milwaukee Ward 221,Court Of Appeals Judge,1,37,,Scattering,0
Milwaukee,City Of Milwaukee Ward 222,Court Of Appeals Judge,1,111,NP,Joe Donald,108
